대학명,시도,시군구,대계열,학과명
충남도립대학교,충남,충남 청양군,예체능계열,인테리어패션디자인과
충남도립대학교,충남,충남 청양군,예체능계열,뷰티코디네이션학과
충남도립대학교,충남,충남 청양군,예체능계열,헤어뷰티과
가톨릭상지대학교,경북,경북 안동시,인문계열,글로벌한국어과
가톨릭상지대학교,경북,경북 안동시,사회계열,경영과
가톨릭상지대학교,경북,경북 안동시,사회계열,경영학과
가톨릭상지대학교,경북,경북 안동시,사회계열,전산세무회계과
가톨릭상지대학교,경북,경북 안동시,사회계열,사회복지과
가톨릭상지대학교,경북,경북 안동시,사회계열,사회복지학과
가톨릭상지대학교,경북,경북 안동시,사회계열,보건의료행정과
가톨릭상지대학교,경북,경북 안동시,사회계열,부사관과
가톨릭상지대학교,경북,경북 안동시,교육계열,유아교육과
가톨릭상지대학교,경북,경북 안동시,교육계열,유아교육학과(1년제)
가톨릭상지대학교,경북,경북 안동시,공학계열,철도운전시스템과
가톨릭상지대학교,경북,경북 안동시,공학계열,드론항공국방과
가톨릭상지대학교,경북,경북 안동시,공학계열,드론항공과
가톨릭상지대학교,경북,경북 안동시,공학계열,드론운용정비과
가톨릭상지대학교,경북,경북 안동시,공학계열,자동차모터스포츠과
가톨릭상지대학교,경북,경북 안동시,공학계열,하이브리드자동차과
가톨릭상지대학교,경북,경북 안동시,공학계열,철도전기과
가톨릭상지대학교,경북,경북 안동시,공학계열,전자통신과
가톨릭상지대학교,경북,경북 안동시,공학계열,스마트IoT융합과
가톨릭상지대학교,경북,경북 안동시,자연계열,융복합농산업과학과
가톨릭상지대학교,경북,경북 안동시,자연계열,반려동물과
가톨릭상지대학교,경북,경북 안동시,자연계열,바이오제약과
가톨릭상지대학교,경북,경북 안동시,자연계열,글로벌푸드매니지먼트과
가톨릭상지대학교,경북,경북 안동시,자연계열,외식창업조리과
가톨릭상지대학교,경북,경북 안동시,자연계열,글로벌조리과
가톨릭상지대학교,경북,경북 안동시,의약계열,간호학과
가톨릭상지대학교,경북,경북 안동시,의약계열,치위생과
가톨릭상지대학교,경북,경북 안동시,의약계열,치위생학과
가톨릭상지대학교,경북,경북 안동시,의약계열,작업치료과
가톨릭상지대학교,경북,경북 안동시,예체능계열,글로벌뷰티케어과
군산간호대학교,전북,전북 군산시,의약계열,간호학과(4년제)
거제대학교,경남,경남 거제시,사회계열,관광경영과
거제대학교,경남,경남 거제시,사회계열,글로벌리더전공
거제대학교,경남,경남 거제시,사회계열,경영회계과
거제대학교,경남,경남 거제시,사회계열,사회복지전공
거제대학교,경남,경남 거제시,사회계열,사회복지학과
거제대학교,경남,경남 거제시,사회계열,사회복지과(3년제)
거제대학교,경남,경남 거제시,사회계열,사회복지학과(1년제)
거제대학교,경남,경남 거제시,교육계열,유아교육과
거제대학교,경남,경남 거제시,교육계열,유아교육학과
거제대학교,경남,경남 거제시,교육계열,유아교육과(2년제)
거제대학교,경남,경남 거제시,공학계열,조선기술전공
거제대학교,경남,경남 거제시,공학계열,선박마이스터전공
거제대학교,경남,경남 거제시,공학계열,선박건조전공
거제대학교,경남,경남 거제시,공학계열,조선기술전공(조선해양공학과)
거제대학교,경남,경남 거제시,공학계열,기계공학과
거제대학교,경남,경남 거제시,공학계열,기계조선공학과
거제대학교,경남,경남 거제시,공학계열,AI융합기계조선공학부
거제대학교,경남,경남 거제시,공학계열,전기공학과
거제대학교,경남,경남 거제시,공학계열,전기공학전공
거제대학교,경남,경남 거제시,공학계열,컴퓨터AI공학과
거제대학교,경남,경남 거제시,공학계열,산업안전전공
거제대학교,경남,경남 거제시,자연계열,조리제빵과
거제대학교,경남,경남 거제시,의약계열,간호학과
경남정보대학교,부산,부산 사상구,인문계열,비즈니스외국어계열 영어전공
경남정보대학교,부산,부산 사상구,인문계열,교양과
경남정보대학교,부산,부산 사상구,사회계열,경영계열
경남정보대학교,부산,부산 사상구,사회계열,호텔관광경영계열
경남정보대학교,부산,부산 사상구,사회계열,경영학과
경남정보대학교,부산,부산 사상구,사회계열,호텔관광경영학과
경남정보대학교,부산,부산 사상구,사회계열,외식산업경영학과
경남정보대학교,부산,부산 사상구,사회계열,재테크경영계열
경남정보대학교,부산,부산 사상구,사회계열,항공관광과
경남정보대학교,부산,부산 사상구,사회계열,항공서비스과
경남정보대학교,부산,부산 사상구,사회계열,호텔관광과
경남정보대학교,부산,부산 사상구,사회계열,호텔관광학과
경남정보대학교,부산,부산 사상구,사회계열,사회복지과
경남정보대학교,부산,부산 사상구,사회계열,사회복지학과
경남정보대학교,부산,부산 사상구,사회계열,군사학과
경남정보대학교,부산,부산 사상구,사회계열,사회복지학과(2년)
경남정보대학교,부산,부산 사상구,사회계열,경찰경호행정과
경남정보대학교,부산,부산 사상구,사회계열,보건의료행정과
경남정보대학교,부산,부산 사상구,사회계열,보건의료행정학과
경남정보대학교,부산,부산 사상구,사회계열,전문사관계열
경남정보대학교,부산,부산 사상구,교육계열,유아교육과
경남정보대학교,부산,부산 사상구,교육계열,유아교육학과
경남정보대학교,부산,부산 사상구,공학계열,건축과(3년제)
경남정보대학교,부산,부산 사상구,공학계열,조경토목디자인계열
경남정보대학교,부산,부산 사상구,공학계열,토목환경과
경남정보대학교,부산,부산 사상구,공학계열,기계계열
경남정보대학교,부산,부산 사상구,공학계열,기계설계공학과
경남정보대학교,부산,부산 사상구,공학계열,자동차공학과
경남정보대학교,부산,부산 사상구,공학계열,자동차과
경남정보대학교,부산,부산 사상구,공학계열,전기수소자동차과
경남정보대학교,부산,부산 사상구,공학계열,전기공학과
경남정보대학교,부산,부산 사상구,공학계열,전기과
경남정보대학교,부산,부산 사상구,공학계열,전자계열
경남정보대학교,부산,부산 사상구,공학계열,전자공학과
경남정보대학교,부산,부산 사상구,공학계열,전자과
경남정보대학교,부산,부산 사상구,공학계열,반도체과
경남정보대학교,부산,부산 사상구,공학계열,스마트팩토리과
경남정보대학교,부산,부산 사상구,공학계열,신발패션산업공학과
경남정보대학교,부산,부산 사상구,공학계열,신소재화학공학과
경남정보대학교,부산,부산 사상구,공학계열,컴퓨터계열
경남정보대학교,부산,부산 사상구,공학계열,AI컴퓨터학과
경남정보대학교,부산,부산 사상구,공학계열,컴퓨터학과
경남정보대학교,부산,부산 사상구,공학계열,컴퓨터정보공학과
경남정보대학교,부산,부산 사상구,공학계열,클라우드시스템학과
경남정보대학교,부산,부산 사상구,공학계열,화학공학과
경남정보대학교,부산,부산 사상구,공학계열,화공에너지공학과
경남정보대학교,부산,부산 사상구,공학계열,신발패션산업과
경남정보대학교,부산,부산 사상구,공학계열,신발패션과
경남정보대학교,부산,부산 사상구,자연계열,반려동물케어과
경남정보대학교,부산,부산 사상구,자연계열,식품영양과
경남정보대학교,부산,부산 사상구,자연계열,호텔외식조리계열
경남정보대학교,부산,부산 사상구,자연계열,호텔제과제빵과
경남정보대학교,부산,부산 사상구,자연계열,호텔외식조리학과
경남정보대학교,부산,부산 사상구,의약계열,간호학과(4년제)
경남정보대학교,부산,부산 사상구,의약계열,소방안전관리과
경남정보대학교,부산,부산 사상구,의약계열,임상병리과
경남정보대학교,부산,부산 사상구,의약계열,임상병리학과
경남정보대학교,부산,부산 사상구,의약계열,치위생과
경남정보대학교,부산,부산 사상구,의약계열,치위생학과
경남정보대학교,부산,부산 사상구,의약계열,K뷰티학과
경남정보대학교,부산,부산 사상구,의약계열,물리치료과
